f_pois,s_pois,reg_score,priority,office_id,score
,,382.65422705552226,181,2907,382.65422705552226
,,382.02526258920261,182,3051,382.02526258920261
,,381.85034468404444,183,3011,381.85034468404444
,,380.18892257174343,184,3067,380.18892257174343
,,379.9445805517758,185,3022,379.9445805517758
,,379.47598329193829,186,3002,379.47598329193829
,,379.30131711938805,187,2939,379.30131711938805
,,377.53025424452221,188,3032,377.53025424452221
,,377.47667409710073,189,2913,377.47667409710073
,,377.47146415638099,190,3162,377.47146415638099
,,377.16484453242219,191,3148,377.16484453242219
,,377.07515732136483,192,2975,377.07515732136483
,,375.02999152129826,193,2961,375.02999152129826
381,381,284.80909323820555,194,2929,374.80909323820555
,,373.59348897322263,195,3052,373.59348897322263
,,373.30999095229839,196,2906,373.30999095229839
,,372.75232653335854,197,3025,372.75232653335854
,,372.59663221587215,198,3041,372.59663221587215
,,372.30381859176975,199,3070,372.30381859176975
,,369.21877586360819,200,2966,369.21877586360819
,,367.86969841686471,201,3093,367.86969841686471
,,367.58252245173844,202,2997,367.58252245173844
,,367.3652610893995,203,2901,367.3652610893995
,,366.97984288352313,204,2980,366.97984288352313
,,362.66102365777374,205,2957,362.66102365777374
,,361.29234396587935,206,3017,361.29234396587935
,,360.3466686821057,207,3105,360.3466686821057
,,359.68463979463087,208,2948,359.68463979463087
,,357.90686096071431,209,3045,357.90686096071431
,,357.87031982010768,210,2882,357.87031982010768
,,357.44256589018875,211,2943,357.44256589018875
146,146,266.64940588077206,212,3078,356.64940588077206
,,356.41518971901633,213,3107,356.41518971901633
,,355.87788265218177,214,3137,355.87788265218177
,,355.40075359800579,215,3092,355.40075359800579
,,355.32197171703939,216,3036,355.32197171703939
,,355.12881780100145,217,2923,355.12881780100145
,,354.6759633471757,218,3046,354.6759633471757
,,354.11425945150938,219,2879,354.11425945150938
,,353.77392003846205,220,2851,353.77392003846205
,,353.77392003846205,221,2956,353.77392003846205
,,353.48497931648535,222,2843,353.48497931648535
,,353.16878933468092,223,2883,353.16878933468092
,,352.3722558339341,224,3096,352.3722558339341
,,352.28144416172302,225,2892,352.28144416172302
,,351.94683657061921,226,2942,351.94683657061921
,,350.54098508454967,227,2852,350.54098508454967
,,350.35958697073045,228,3140,350.35958697073045
,,348.53446029716179,229,3138,348.53446029716179
,,347.82097931823859,230,2930,347.82097931823859
,,347.25286224977691,231,2944,347.25286224977691
,,347.17516901501381,232,2894,347.17516901501381
,,346.8252662897188,233,2945,346.8252662897188
,,346.4288698166493,234,3016,346.4288698166493
,,345.26216200629881,235,3055,345.26216200629881
,,344.75752362109472,236,2994,344.75752362109472
,,344.68774862634996,237,2844,344.68774862634996
,,344.53922844818885,238,3063,344.53922844818885
185,185,163.7133667134791,239,2921,343.7133667134791
89,89,342.56540356718534,240,3132,342.56540356718534
,,339.71484139687743,241,2969,339.71484139687743
,,337.5182438420984,242,3114,337.5182438420984
,,336.69215403187809,243,2890,336.69215403187809
,,336.6324344668098,244,3023,336.6324344668098
,,333.26745262485997,245,3098,333.26745262485997
,,332.21116100739744,246,2973,332.21116100739744
,,331.75876397785999,247,3111,331.75876397785999
,,331.00070990689244,248,2990,331.00070990689244
,,330.77580635719858,249,2905,330.77580635719858
,,330.35145145997024,250,3018,330.35145145997024
,,330.19845748789686,251,2953,330.19845748789686
,,328.70297891571789,252,3066,328.70297891571789
,,324.91638713505006,253,3102,324.91638713505006
,,324.43814220502514,254,3079,324.43814220502514
,,324.32409824799049,255,2857,324.32409824799049
,,323.0551117728769,256,3154,323.0551117728769
,,321.9930254461932,257,3044,321.9930254461932
,,321.59302749347455,258,3080,321.59302749347455
,,318.32014450744975,259,2898,318.32014450744975
,,317.89374147877811,260,3123,317.89374147877811
,,316.27515510564979,261,3013,316.27515510564979
,,316.10468134503498,262,2888,316.10468134503498
,,316.04815055460676,263,3035,316.04815055460676
,,314.87225092988683,264,2884,314.87225092988683
,,314.34903312991889,265,2841,314.34903312991889
,,310.25222383879367,266,2865,310.25222383879367
,,307.46212171794502,267,3143,307.46212171794502
,,306.65524215178436,268,2931,306.65524215178436
,,306.59953284991758,269,3057,306.59953284991758
,,305.77839143034993,270,2962,305.77839143034993
,,303.34019431343427,271,3087,303.34019431343427
,,302.9689836414139,272,3014,302.9689836414139
,,302.16382152269517,273,3156,302.16382152269517
,,301.78056901102184,274,3149,301.78056901102184
,,301.17897642523155,275,3089,301.17897642523155
,,300.99614574467034,276,2874,300.99614574467034
420,420,255.36508179895125,277,3081,300.36508179895122
,,295.51903522178515,278,2881,295.51903522178515
54,54,205.16251400868921,279,2946,295.16251400868919
,,294.77733178190886,280,2899,294.77733178190886
,,291.80329741131931,281,3152,291.80329741131931
,,290.3681084691446,282,2919,290.3681084691446
,,290.31967907806995,283,3029,290.31967907806995
,,289.93243973747565,284,3146,289.93243973747565
,,287.49029113385023,285,2850,287.49029113385023
,,284.95370580057283,286,3012,284.95370580057283
,,284.85295085688608,287,2878,284.85295085688608
,,281.93613959324807,288,2932,281.93613959324807
,,279.92922739479957,289,3056,279.92922739479957
,,277.40690121819136,290,2917,277.40690121819136
,,276.82758720590408,291,2849,276.82758720590408
,,275.82889999879541,292,3116,275.82889999879541
,,275.42117907213049,293,3048,275.42117907213049
,,274.56426526746634,294,3165,274.56426526746634
