f_pois,s_pois,reg_score,priority,office_id,score
349|280|3069|2968|2969|2970|3067|4493|6262|7419|7418|7416|7417|10724|11545|10697,349|3069|2968|3068|2969|2970|3067|4493|6262|7418|7417|11545|10697,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 938, dtype: object",28,938,17212.739377927232
280|7419|7416|10724,,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 937, dtype: object",29,937,16512.739377927232
832|6675|6637|6677|6679|6680|9210|9130|9209|9369|9132|9131,6677|6680|9210|9130|9209|9369|9132,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 936, dtype: object",30,936,16847.739377927232
2312|2086|2089|2085|2314|2542,2312|2085|2314|2542|2310,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 935, dtype: object",31,935,16457.739377927232
834|893|894|3710|3709|6545|6546|5883|8376|11827|11828|11829|11848|11849|11850|11840|11852|11851,834|3710|6545|11828|11848|11849|11850|11852,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 934, dtype: object",32,934,17707.739377927232
394|766|5408|5520|5528|5409|5410|7841|7842|7843|7844|11843,,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 933, dtype: object",33,933,16832.739377927232
786|781|2841|2840|3443|3437|3517|3753|3518|3468|3528|4636|4318|8116,786|781|3753|3468|3528|4636|4318|8116,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 932, dtype: object",34,932,17682.739377927232
151|764|5599|5612|5589|11670,151|764|8784,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 931, dtype: object",35,931,17037.739377927232
1789|1741|1723|1708|1742|1975|2412|2418|2413|11055|11079,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 763, dtype: object",36,763,16432.739377927232
763|8042,763,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 929, dtype: object",37,929,16772.739377927232
1632|2041|1818|2047|2428|2465|1815|1816|1485|2049|1817|2048|8396|11511,1632|2041|1816|2049|1817|2048|10797,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 762, dtype: object",38,762,16672.739377927232
615|617|619|624|696|1484|2031|2032|2008|2424|2434|2433|8399|8398|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,617|619|696|2031|2032|2008|2424|2434|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 761, dtype: object",39,761,17215.739377927232
402|5819|6415|6410|6412|6414|6411|6413|6658|6659|9434|9435,402|6415|6410|6412|6414|6411|6413,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 926, dtype: object",40,926,16600.739377927232
533|5277|6427|6273|6447|6244|7900|7776|7899|7901|7902|8057|8694|9631|9929|10777,533|5277|6447|6244|7900|7899|7901|7902|8057|8694|9631|10777,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 925, dtype: object",41,925,16805.739377927232
5929|5928|8246|8440|8322|8439|8379|8442|8772|8441|9739|8300|8444|8443|10417|11355,5929|8246|8440|8322|8439|8379|8442|8441|9739|8300|8444|11355,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 924, dtype: object",42,924,16832.739377927232
615|2030|2033|8398,615|1484|8398,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 760, dtype: object",43,760,16592.739377927232
192|877|4148|4149|4199|4200|4201|4581|4602|4582|7113|9575|9738|11707|11708|10500,192|877|4148|4149|4199|4200|4581|4583|7113|9575|9576|11707|11708|10500,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 759, dtype: object",44,759,17692.739377927232
626|1557|1556|1463|1999|1920|1921|1935|2000|2003|1462|1815|1485|2002|2001|1922|1934|2426|2427|2431|2432|8396,1815|1485|2002|2001|1922|1934|2427|2431|8396,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 758, dtype: object",45,758,16865.739377927232
762,762,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 920, dtype: object",46,920,16752.739377927232
396|1635|2429,1636|2430|9401,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 757, dtype: object",47,757,16582.739377927232
588|1980|1979|1976|1992|1696|1978|1977|1695|8280|11077|11078|11658|10877,1992|1696|8280|11658,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 756, dtype: object",48,756,16732.739377927232
859|338|3641|3661|4052|4078|6468|6772|7411|6906|6909|7424|7838|7831|7447|7443|7423|6908|7412|6907|7832|7491|7445|7413|9562,859|338|3641|4052|7411|6906|6909|7424|7838|7831|7423|6908|7412|6907|9562,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 755, dtype: object",49,755,17717.739377927232
393|399|383|4645|4650|7437|7453|7438|7709|7710|7716|7717|7095|7105|7588|7592|7435|7455|7595|7589|7591|7590|7436|7454|7594|7708|7718|7719|7721|7869|10110|10089|10063|11552,393|399|383|7437|7453|7709|7717|7095|7105|7591|7590|7436|7454|7594|7708|7719|7869|11552,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 916, dtype: object",50,916,17333.739377927232
1825|1818|1650|2042|2047|2428|2465|10796|11511,1825|1818|2042|2047|10796|11511,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 754, dtype: object",51,754,16542.739377927232
293|1057|1997|2007|2187|2190|8023|8024|8119|8120|9373|9372|8765|10295,293|1997|2007|2187|2190|8023|8024|8119|8120|9373|9372|8765|10295,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 753, dtype: object",52,753,17372.739377927232
628|629|2751|2757|2758|2772|2815|3061|10477,628|629|2757|3061|10477,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 913, dtype: object",53,913,16877.739377927232
1703|1705|1704|1981|2360|1789|10447|10640|10615|10763|10898|10904|11068,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 752, dtype: object",54,752,16472.739377927232
1512|1947|1954|2547|2548|1513|5387|6682|6327|6313|9127|9128|10299|10298|11842,1947|1954|2547|2548|5387|6682|9127|9128|10299|10298,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 751, dtype: object",55,751,16762.739377927232
513|503|506|3317|3291|3316|3318|3290|3289|3319|6556|6557|6555|7698|7699|7695|7705|7694,513|503|438|506|3317|3291|3316|3318|3290|6556|7698|7875|7699|7695|7694,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 750, dtype: object",56,750,16963.739377927232
357|862|3882|3268|3264|3500|3269|3263|3515|3883|3902|3499|3516|4464|4468|4462|4471|4463|4469|4659|4470|5864|5881|8342|8341|9832|9833|10538|11612,3883|3902|4463|4469|4659|4470|5864|5881|8341|10538,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 749, dtype: object",57,749,17402.739377927232
324|1630|1607|1608|1628|1629|1610|1609|3679|3673|3739|3678|3677|3674|3585|6397|6400|9676|9924|11570|11568,324|1630|1608|1628|1629|1609|3679|3673|3739|3678|3677|3674|9924|11569|11570|11568,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 908, dtype: object",58,908,17077.739377927232
8652|908|2688|2689|2696|2697|2788|2903|2056|2055|2699|2991|2982|2983|2990|3227|3240|5902|8653|10337,908|2689|2696|2697|2788|2903|2983|2990|3227|3240|5902|10337,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 907, dtype: object",59,907,17407.739377927232
