f_pois,s_pois,reg_score,priority,office_id,score
832|6675|6637|6677|6679|6680|9210|9130|9209|9369|9132|9131,6677|6680|9210|9130|9209|9369|9132,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 936, dtype: object",29,936,16847.739377927232
2312|2086|2089|2085|2314|2542,2312|2085|2314|2542|2310,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 935, dtype: object",30,935,16457.739377927232
834|893|894|3710|3709|6545|6546|5883|8376|11827|11828|11829|11848|11849|11850|11840|11852|11851,834|3710|6545|11828|11848|11849|11850|11852,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 934, dtype: object",31,934,17707.739377927232
394|766|5408|5520|5528|5409|5410|7841|7842|7843|7844|11843,,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 933, dtype: object",32,933,16832.739377927232
786|781|2841|2840|3443|3437|3517|3753|3518|3468|3528|4636|4318|8116,786|781|3753|3468|3528|4636|4318|8116,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 932, dtype: object",33,932,17682.739377927232
151|764|5599|5612|5589|11670,151|764|8784,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 931, dtype: object",34,931,17037.739377927232
1789|1741|1723|1708|1742|1975|2412|2418|2413|11055|11079,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 763, dtype: object",35,763,16432.739377927232
763|8042,763,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 929, dtype: object",36,929,16772.739377927232
1632|2041|1818|2047|2428|2465|1815|1816|1485|2049|1817|2048|8396|11511,1632|2041|1816|2049|1817|2048|10797,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 762, dtype: object",37,762,16672.739377927232
615|617|619|624|696|1484|2031|2032|2008|2424|2434|2433|8399|8398|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,617|619|696|2031|2032|2008|2424|2434|10547|10553|10546|10358|10752|10753|10754|10755|10767|10780,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 761, dtype: object",38,761,17215.739377927232
533|5277|6427|6273|6447|6244|7900|7776|7899|7901|7902|8057|8694|9631|9929|10777,533|5277|6447|6244|7900|7899|7901|7902|8057|8694|9631|10777,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 925, dtype: object",39,925,16805.739377927232
5929|5928|8246|8440|8322|8439|8379|8442|8772|8441|9739|8300|8444|8443|10417|11355,5929|8246|8440|8322|8439|8379|8442|8441|9739|8300|8444|11355,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 924, dtype: object",40,924,16832.739377927232
343|11823|11753|11752,11754|11820,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 922, dtype: object",41,922,16562.739377927232
762,762,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 920, dtype: object",42,920,16752.739377927232
545|543|544|687|2499|2496|2497|1687|2498|1743|1951|9877|11620|11520|11621,545|543|544|687|2499|2496|2497|1687|11620|11520|11621,"type                                                        foot
office_id                                                   1500
geometry       POLYGON ((417093.9296387915 6170635.000412651,...
id_left                                                     2890
priority                                                    None
index_right                                                86810
id_right                                                   87638
reg_id                                                     Южный
score                                                  0.0935119
Name: 1443, dtype: object",43,1443,16776.449549662764
2030|2033,615|1484|8398,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 760, dtype: object",44,760,16492.739377927232
192|877|4148|4199|4149|4200|4201|4581|4602|4582|7113|9575|9738|11707|11708|10500,192|877|4148|4199|4149|4200|4581|4583|7113|9575|9576|11707|11708|10500,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 759, dtype: object",45,759,17692.739377927232
859|338|3641|3661|4052|4078|6468|6772|7411|6906|6909|7424|7838|7831|7447|7443|7423|6908|7412|6907|7832|7491|7445|7413|9562,859|338|3641|4052|7411|6906|6909|7424|7838|7831|7423|6908|7412|6907|9562,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 755, dtype: object",46,755,17717.739377927232
1057|293|2007|1997|2190|2187|8023|8024|8119|8120|9373|9372|8765|10295,293|2007|1997|2190|2187|8023|8024|8119|8120|9373|9372|8765|10295,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 753, dtype: object",47,753,17372.739377927232
594|2830|2764|2753|2756|2825|2765|2826|2829|3060|5658|7116|8167|8714,2830|2764|2825|2765|2826|8714,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 909, dtype: object",48,909,16662.739377927232
324|1608|1630|1607|1628|1609|1629|1610|3679|3673|3739|3678|3677|3674|3585|6397|6400|9676|9924|11570|11568,324|1608|1630|1628|1609|1629|3679|3673|3739|3678|3677|3674|9924|11569|11570|11568,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 908, dtype: object",49,908,17077.739377927232
8652|908|2688|2689|2696|2697|2788|2903|2056|2055|2699|2991|2982|2983|2990|3227|3240|5902|8653|10337,908|2689|2696|2697|2788|2903|2983|2990|3227|3240|5902|10337,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 907, dtype: object",50,907,17407.739377927232
257|251|242|903|210|2013|2016|1804|3729|3669|3728|3732|3494|3572|3569|3495|3731|3571|3570|6636|9737|9736|10739|10738,242|903|210|2013|2016|3732|3494|3572|3569|3495,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 906, dtype: object",51,906,17967.739377927232
1703|1705|1704|1981|2360|10763|10447|10640|10904|10898|10615|11068,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 752, dtype: object",52,752,16452.739377927232
860|4129|4119|4120|4128|4190|4157|4130|4155|4156|4191|4192|4308|7501|7123|7500|7126|8438|8437|9717|10423|11537,860|4119|4120|4128|4190|4157|4191|7501|7123|7500|7126|8438|8437|10423|11537,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 904, dtype: object",53,904,17522.739377927232
146|10637|10617|10636|10616,146|10637|10617,"type                                                        foot
office_id                                                    969
geometry       POLYGON ((397583.5096488828 6189434.477465495,...
id_left                                                     1844
priority                                                    None
index_right                                                70310
id_right                                                   70965
reg_id                                           Северо-Западный
score                                                    261.159
Name: 900, dtype: object",54,900,16882.739377927232
1512|1947|1954|2547|2548|1513|5387|6682|6327|6313|9127|9128|10299|10298|11842,1947|1954|2547|2548|5387|6682|9127|9128|10299|10298,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 751, dtype: object",55,751,16762.739377927232
513|503|506|3317|3291|3316|3318|3290|3289|3319|6556|6557|6555|7699|7698|7695|7705|7694,513|503|438|506|3317|3291|3316|3318|3290|6556|7699|7698|7695|7875|7694,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 750, dtype: object",56,750,16963.739377927232
357|862|3264|3268|3882|3500|3269|3263|3515|3499|3516|3883|3902|4464|4468|4462|4471|4463|4469|4659|4470|5881|5864|8342|8341|9832|9833|10538|11612,3883|3902|4463|4469|4659|4470|5881|5864|8341|10538,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 749, dtype: object",57,749,17402.739377927232
532|524|6485|5793|6488|6554|6558|7876,,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 748, dtype: object",58,748,16420.739377927232
3313|3294|3312|3295|3311|3296|5243|5244|5250|5332|7427|7337|7336|7386|7426|9019|9364,3313|3294|3312|3295|3311|3296|5244|5250|7427,"type                                                        foot
office_id                                                    778
geometry       POLYGON ((397095.4969374534 6189911.325436699,...
id_left                                                     1488
priority                                                    None
index_right                                                67575
id_right                                                   68227
reg_id                                           Северо-Западный
score                                                    67.4918
Name: 747, dtype: object",59,747,16777.739377927232
